Pokemon,CP,Level,IV_Attack,IV_Defense,IV_HP,Evolution(CP),Collected,Collected_Shadow,Collected_Purified
Wooper,520,LV37,4,10,14,Wooper(520)-Quagsire(1749),YES,YES,YES
Wooper,520,LV39,4,11,3,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV38.5,4,11,5,Wooper(520)-Quagsire(1758),YES,YES,YES
Wooper,520,LV38,4,11,7,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37,4,11,12,Wooper(520)-Quagsire(1747),YES,YES,YES
Wooper,520,LV36.5,4,11,14,Wooper(520)-Quagsire(1742),YES,YES,YES
Wooper,520,LV39,4,12,1,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV38.5,4,12,3,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV38,4,12,5,Wooper(520)-Quagsire(1751),YES,YES,YES
Wooper,520,LV37,4,12,10,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV36.5,4,12,12,Wooper(520)-Quagsire(1740),YES,YES,YES
Wooper,520,LV38.5,4,13,1,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV38,4,13,3,Wooper(520)-Quagsire(1749),YES,YES,YES
Wooper,520,LV37,4,13,8,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV36.5,4,13,10,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV35.5,4,13,15,Wooper(520)-Quagsire(1730),YES,YES,YES
Wooper,520,LV37,4,14,6,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV36.5,4,14,8,Wooper(520)-Quagsire(1735),YES,YES,YES
Wooper,520,LV35.5,4,14,13,Wooper(520)-Quagsire(1728),YES,YES,YES
Wooper,520,LV37.5,4,15,2,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV37,4,15,4,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV36.5,4,15,6,Wooper(520)-Quagsire(1733),YES,YES,YES
Wooper,520,LV35.5,4,15,11,Wooper(520)-Quagsire(1726),YES,YES,YES
Wooper,520,LV44.5,5,0,1,Wooper(520)-Quagsire(1827),YES,YES,YES
Wooper,520,LV44,5,0,3,Wooper(520)-Quagsire(1824),YES,YES,YES
Wooper,520,LV43,5,1,4,Wooper(520)-Quagsire(1812),YES,YES,YES
Wooper,520,LV42.5,5,1,6,Wooper(520)-Quagsire(1809),YES,YES,YES
Wooper,520,LV42,5,1,8,Wooper(520)-Quagsire(1805),YES,YES,YES
Wooper,520,LV41.5,5,1,10,Wooper(520)-Quagsire(1802),YES,YES,YES
Wooper,520,LV41,5,1,12,Wooper(520)-Quagsire(1799),YES,YES,YES
Wooper,520,LV40.5,5,1,14,Wooper(520)-Quagsire(1795),YES,YES,YES
Wooper,520,LV43.5,5,2,0,Wooper(520)-Quagsire(1813),YES,YES,YES
Wooper,520,LV43,5,2,2,Wooper(520)-Quagsire(1810),YES,YES,YES
Wooper,520,LV42.5,5,2,4,Wooper(520)-Quagsire(1807),YES,YES,YES
Wooper,520,LV42,5,2,6,Wooper(520)-Quagsire(1804),YES,YES,YES
Wooper,520,LV43,5,3,0,Wooper(520)-Quagsire(1808),YES,YES,YES
Wooper,520,LV40.5,5,3,9,Wooper(520)-Quagsire(1788),YES,YES,YES
Wooper,520,LV40,5,3,11,Wooper(520)-Quagsire(1785),YES,YES,YES
Wooper,520,LV41.5,5,4,3,Wooper(520)-Quagsire(1792),YES,YES,YES
Wooper,520,LV41,5,4,5,Wooper(520)-Quagsire(1789),YES,YES,YES
Wooper,520,LV40.5,5,4,7,Wooper(520)-Quagsire(1786),YES,YES,YES
Wooper,520,LV40,5,4,9,Wooper(520)-Quagsire(1783),YES,YES,YES
Wooper,520,LV39.5,5,4,11,Wooper(520)-Quagsire(1778),YES,YES,YES
Wooper,520,LV41.5,5,5,1,Wooper(520)-Quagsire(1790),YES,YES,YES
Wooper,520,LV41,5,5,3,Wooper(520)-Quagsire(1787),YES,YES,YES
Wooper,520,LV40.5,5,5,5,Wooper(520)-Quagsire(1784),YES,YES,YES
Wooper,520,LV40,5,5,7,Wooper(520)-Quagsire(1781),YES,YES,YES
Wooper,520,LV39.5,5,5,9,Wooper(520)-Quagsire(1776),YES,YES,YES
Wooper,520,LV39,5,5,11,Wooper(520)-Quagsire(1771),YES,YES,YES
Wooper,520,LV41,5,6,1,Wooper(520)-Quagsire(1785),YES,YES,YES
Wooper,520,LV40.5,5,6,3,Wooper(520)-Quagsire(1782),YES,YES,YES
Wooper,520,LV40,5,6,5,Wooper(520)-Quagsire(1779),YES,YES,YES
Wooper,520,LV39.5,5,6,7,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV39,5,6,9,Wooper(520)-Quagsire(1769),YES,YES,YES
Wooper,520,LV38,5,6,14,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV40.5,5,7,1,Wooper(520)-Quagsire(1780),YES,YES,YES
Wooper,520,LV39.5,5,7,5,Wooper(520)-Quagsire(1772),YES,YES,YES
Wooper,520,LV39,5,7,7,Wooper(520)-Quagsire(1767),YES,YES,YES
Wooper,520,LV38.5,5,7,9,Wooper(520)-Quagsire(1762),YES,YES,YES
Wooper,520,LV37.5,5,7,14,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV39.5,5,8,3,Wooper(520)-Quagsire(1770),YES,YES,YES
Wooper,520,LV39,5,8,5,Wooper(520)-Quagsire(1765),YES,YES,YES
Wooper,520,LV38.5,5,8,7,Wooper(520)-Quagsire(1760),YES,YES,YES
Wooper,520,LV37.5,5,8,12,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37,5,8,14,Wooper(520)-Quagsire(1749),YES,YES,YES
Wooper,520,LV39.5,5,9,1,Wooper(520)-Quagsire(1768),YES,YES,YES
Wooper,520,LV39,5,9,3,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV38.5,5,9,5,Wooper(520)-Quagsire(1758),YES,YES,YES
Wooper,520,LV37,5,9,12,Wooper(520)-Quagsire(1747),YES,YES,YES
Wooper,520,LV39,5,10,1,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV38.5,5,10,3,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV37,5,10,10,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV36.5,5,10,12,Wooper(520)-Quagsire(1739),YES,YES,YES
Wooper,520,LV38.5,5,11,1,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37,5,11,8,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV36.5,5,11,10,Wooper(520)-Quagsire(1737),YES,YES,YES
Wooper,520,LV35.5,5,11,15,Wooper(520)-Quagsire(1730),YES,YES,YES
Wooper,520,LV37,5,12,6,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV36.5,5,12,8,Wooper(520)-Quagsire(1735),YES,YES,YES
Wooper,520,LV35.5,5,12,13,Wooper(520)-Quagsire(1728),YES,YES,YES
Wooper,520,LV37.5,5,13,2,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV37,5,13,4,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV36.5,5,13,6,Wooper(520)-Quagsire(1733),YES,YES,YES
Wooper,520,LV35.5,5,13,11,Wooper(520)-Quagsire(1726),YES,YES,YES
Wooper,520,LV35,5,13,13,Wooper(520)-Quagsire(1721),YES,YES,YES
Wooper,520,LV37.5,5,14,0,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV37,5,14,2,Wooper(520)-Quagsire(1736),YES,YES,YES
Wooper,520,LV35.5,5,14,9,Wooper(520)-Quagsire(1724),YES,YES,YES
Wooper,520,LV34.5,5,14,14,Wooper(520)-Quagsire(1717),YES,YES,YES
Wooper,520,LV37,5,15,0,Wooper(520)-Quagsire(1733),YES,YES,YES
Wooper,520,LV35.5,5,15,7,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV34.5,5,15,12,Wooper(520)-Quagsire(1714),YES,YES,YES
Wooper,520,LV34,5,15,14,Wooper(520)-Quagsire(1709),YES,YES,YES
Wooper,520,LV43.5,6,0,1,Wooper(520)-Quagsire(1816),YES,YES,YES
Wooper,520,LV43,6,0,3,Wooper(520)-Quagsire(1813),YES,YES,YES
Wooper,520,LV42,6,1,4,Wooper(520)-Quagsire(1801),YES,YES,YES
Wooper,520,LV41.5,6,1,6,Wooper(520)-Quagsire(1798),YES,YES,YES
Wooper,520,LV41,6,1,8,Wooper(520)-Quagsire(1794),YES,YES,YES
Wooper,520,LV40.5,6,1,10,Wooper(520)-Quagsire(1791),YES,YES,YES
Wooper,520,LV40,6,1,12,Wooper(520)-Quagsire(1788),YES,YES,YES
Wooper,520,LV39.5,6,1,14,Wooper(520)-Quagsire(1783),YES,YES,YES
Wooper,520,LV42.5,6,2,0,Wooper(520)-Quagsire(1802),YES,YES,YES
Wooper,520,LV42,6,2,2,Wooper(520)-Quagsire(1799),YES,YES,YES
Wooper,520,LV41.5,6,2,4,Wooper(520)-Quagsire(1796),YES,YES,YES
Wooper,520,LV41,6,2,6,Wooper(520)-Quagsire(1792),YES,YES,YES
Wooper,520,LV40.5,6,2,8,Wooper(520)-Quagsire(1789),YES,YES,YES
Wooper,520,LV39.5,6,2,12,Wooper(520)-Quagsire(1781),YES,YES,YES
Wooper,520,LV39,6,2,14,Wooper(520)-Quagsire(1776),YES,YES,YES
Wooper,520,LV42,6,3,0,Wooper(520)-Quagsire(1797),YES,YES,YES
Wooper,520,LV41.5,6,3,2,Wooper(520)-Quagsire(1794),YES,YES,YES
Wooper,520,LV39,6,3,12,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV38.5,6,3,14,Wooper(520)-Quagsire(1769),YES,YES,YES
Wooper,520,LV40,6,4,5,Wooper(520)-Quagsire(1778),YES,YES,YES
Wooper,520,LV38.5,6,4,12,Wooper(520)-Quagsire(1767),YES,YES,YES
Wooper,520,LV38,6,4,14,Wooper(520)-Quagsire(1762),YES,YES,YES
Wooper,520,LV40.5,6,5,1,Wooper(520)-Quagsire(1779),YES,YES,YES
Wooper,520,LV40,6,5,3,Wooper(520)-Quagsire(1776),YES,YES,YES
Wooper,520,LV39.5,6,5,5,Wooper(520)-Quagsire(1771),YES,YES,YES
Wooper,520,LV38,6,5,12,Wooper(520)-Quagsire(1760),YES,YES,YES
Wooper,520,LV40,6,6,1,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV39.5,6,6,3,Wooper(520)-Quagsire(1769),YES,YES,YES
Wooper,520,LV38,6,6,10,Wooper(520)-Quagsire(1759),YES,YES,YES
Wooper,520,LV37.5,6,6,12,Wooper(520)-Quagsire(1753),YES,YES,YES
Wooper,520,LV39.5,6,7,1,Wooper(520)-Quagsire(1767),YES,YES,YES
Wooper,520,LV39,6,7,3,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV37.5,6,7,10,Wooper(520)-Quagsire(1752),YES,YES,YES
Wooper,520,LV37,6,7,12,Wooper(520)-Quagsire(1746),YES,YES,YES
Wooper,520,LV39,6,8,1,Wooper(520)-Quagsire(1760),YES,YES,YES
Wooper,520,LV37.5,6,8,8,Wooper(520)-Quagsire(1750),YES,YES,YES
Wooper,520,LV37,6,8,10,Wooper(520)-Quagsire(1744),YES,YES,YES
Wooper,520,LV36,6,8,15,Wooper(520)-Quagsire(1737),YES,YES,YES
Wooper,520,LV37.5,6,9,6,Wooper(520)-Quagsire(1748),YES,YES,YES
Wooper,520,LV37,6,9,8,Wooper(520)-Quagsire(1742),YES,YES,YES
Wooper,520,LV36,6,9,13,Wooper(520)-Quagsire(1735),YES,YES,YES
Wooper,520,LV35.5,6,9,15,Wooper(520)-Quagsire(1730),YES,YES,YES
Wooper,520,LV37.5,6,10,4,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV37,6,10,6,Wooper(520)-Quagsire(1740),YES,YES,YES
Wooper,520,LV35.5,6,10,13,Wooper(520)-Quagsire(1728),YES,YES,YES
Wooper,520,LV37.5,6,11,2,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV37,6,11,4,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV35.5,6,11,11,Wooper(520)-Quagsire(1726),YES,YES,YES
Wooper,520,LV37.5,6,12,0,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV37,6,12,2,Wooper(520)-Quagsire(1736),YES,YES,YES
Wooper,520,LV35.5,6,12,9,Wooper(520)-Quagsire(1724),YES,YES,YES
Wooper,520,LV34.5,6,12,14,Wooper(520)-Quagsire(1716),YES,YES,YES
Wooper,520,LV37,6,13,0,Wooper(520)-Quagsire(1733),YES,YES,YES
Wooper,520,LV36,6,13,5,Wooper(520)-Quagsire(1727),YES,YES,YES
Wooper,520,LV35.5,6,13,7,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV34.5,6,13,12,Wooper(520)-Quagsire(1714),YES,YES,YES
Wooper,520,LV34,6,13,14,Wooper(520)-Quagsire(1709),YES,YES,YES
Wooper,520,LV36,6,14,3,Wooper(520)-Quagsire(1725),YES,YES,YES
Wooper,520,LV35.5,6,14,5,Wooper(520)-Quagsire(1720),YES,YES,YES
Wooper,520,LV34.5,6,14,10,Wooper(520)-Quagsire(1712),YES,YES,YES
Wooper,520,LV34,6,14,12,Wooper(520)-Quagsire(1707),YES,YES,YES
Wooper,520,LV33.5,6,14,15,Wooper(520)-Quagsire(1704),YES,YES,YES
Wooper,520,LV36,6,15,1,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV35.5,6,15,3,Wooper(520)-Quagsire(1717),YES,YES,YES
Wooper,520,LV34.5,6,15,8,Wooper(520)-Quagsire(1710),YES,YES,YES
Wooper,520,LV33.5,6,15,13,Wooper(520)-Quagsire(1702),YES,YES,YES
Wooper,520,LV42.5,7,0,1,Wooper(520)-Quagsire(1805),YES,YES,YES
Wooper,520,LV42,7,0,3,Wooper(520)-Quagsire(1802),YES,YES,YES
Wooper,520,LV39.5,7,0,13,Wooper(520)-Quagsire(1784),YES,YES,YES
Wooper,520,LV39,7,0,15,Wooper(520)-Quagsire(1779),YES,YES,YES
Wooper,520,LV40.5,7,1,6,Wooper(520)-Quagsire(1786),YES,YES,YES
Wooper,520,LV40,7,1,8,Wooper(520)-Quagsire(1783),YES,YES,YES
Wooper,520,LV38.5,7,1,15,Wooper(520)-Quagsire(1772),YES,YES,YES
Wooper,520,LV41.5,7,2,0,Wooper(520)-Quagsire(1791),YES,YES,YES
Wooper,520,LV41,7,2,2,Wooper(520)-Quagsire(1788),YES,YES,YES
Wooper,520,LV40.5,7,2,4,Wooper(520)-Quagsire(1784),YES,YES,YES
Wooper,520,LV40,7,2,6,Wooper(520)-Quagsire(1781),YES,YES,YES
Wooper,520,LV39.5,7,2,8,Wooper(520)-Quagsire(1776),YES,YES,YES
Wooper,520,LV38,7,2,15,Wooper(520)-Quagsire(1765),YES,YES,YES
Wooper,520,LV41,7,3,0,Wooper(520)-Quagsire(1785),YES,YES,YES
Wooper,520,LV40.5,7,3,2,Wooper(520)-Quagsire(1782),YES,YES,YES
Wooper,520,LV39.5,7,3,6,Wooper(520)-Quagsire(1775),YES,YES,YES
Wooper,520,LV39,7,3,8,Wooper(520)-Quagsire(1770),YES,YES,YES
Wooper,520,LV37.5,7,3,15,Wooper(520)-Quagsire(1758),YES,YES,YES
Wooper,520,LV39,7,4,6,Wooper(520)-Quagsire(1768),YES,YES,YES
Wooper,520,LV38.5,7,4,8,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV37,7,4,15,Wooper(520)-Quagsire(1751),YES,YES,YES
Wooper,520,LV39,7,5,4,Wooper(520)-Quagsire(1766),YES,YES,YES
Wooper,520,LV38.5,7,5,6,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV38,7,5,8,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV37,7,5,13,Wooper(520)-Quagsire(1749),YES,YES,YES
Wooper,520,LV36.5,7,5,15,Wooper(520)-Quagsire(1744),YES,YES,YES
Wooper,520,LV38.5,7,6,4,Wooper(520)-Quagsire(1759),YES,YES,YES
Wooper,520,LV38,7,6,6,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37.5,7,6,8,Wooper(520)-Quagsire(1749),YES,YES,YES
Wooper,520,LV36.5,7,6,13,Wooper(520)-Quagsire(1742),YES,YES,YES
Wooper,520,LV38.5,7,7,2,Wooper(520)-Quagsire(1757),YES,YES,YES
Wooper,520,LV38,7,7,4,Wooper(520)-Quagsire(1752),YES,YES,YES
Wooper,520,LV37.5,7,7,6,Wooper(520)-Quagsire(1747),YES,YES,YES
Wooper,520,LV36.5,7,7,11,Wooper(520)-Quagsire(1740),YES,YES,YES
Wooper,520,LV36,7,7,13,Wooper(520)-Quagsire(1735),YES,YES,YES
Wooper,520,LV38.5,7,8,0,Wooper(520)-Quagsire(1755),YES,YES,YES
Wooper,520,LV38,7,8,2,Wooper(520)-Quagsire(1750),YES,YES,YES
Wooper,520,LV37.5,7,8,4,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV36,7,8,11,Wooper(520)-Quagsire(1733),YES,YES,YES
Wooper,520,LV38,7,9,0,Wooper(520)-Quagsire(1748),YES,YES,YES
Wooper,520,LV37.5,7,9,2,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV36,7,9,9,Wooper(520)-Quagsire(1731),YES,YES,YES
Wooper,520,LV35.5,7,9,11,Wooper(520)-Quagsire(1726),YES,YES,YES
Wooper,520,LV35,7,9,14,Wooper(520)-Quagsire(1724),YES,YES,YES
Wooper,520,LV37.5,7,10,0,Wooper(520)-Quagsire(1740),YES,YES,YES
Wooper,520,LV36,7,10,7,Wooper(520)-Quagsire(1729),YES,YES,YES
Wooper,520,LV35.5,7,10,9,Wooper(520)-Quagsire(1724),YES,YES,YES
Wooper,520,LV34.5,7,10,14,Wooper(520)-Quagsire(1716),YES,YES,YES
Wooper,520,LV36,7,11,5,Wooper(520)-Quagsire(1727),YES,YES,YES
Wooper,520,LV35.5,7,11,7,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV34.5,7,11,12,Wooper(520)-Quagsire(1714),YES,YES,YES
Wooper,520,LV36.5,7,12,1,Wooper(520)-Quagsire(1730),YES,YES,YES
Wooper,520,LV36,7,12,3,Wooper(520)-Quagsire(1725),YES,YES,YES
Wooper,520,LV35.5,7,12,5,Wooper(520)-Quagsire(1719),YES,YES,YES
Wooper,520,LV34.5,7,12,10,Wooper(520)-Quagsire(1712),YES,YES,YES
Wooper,520,LV33.5,7,12,15,Wooper(520)-Quagsire(1704),YES,YES,YES
Wooper,520,LV36,7,13,1,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV34.5,7,13,8,Wooper(520)-Quagsire(1710),YES,YES,YES
Wooper,520,LV33.5,7,13,13,Wooper(520)-Quagsire(1702),YES,YES,YES
Wooper,520,LV35,7,14,4,Wooper(520)-Quagsire(1713),YES,YES,YES
Wooper,520,LV34.5,7,14,6,Wooper(520)-Quagsire(1708),YES,YES,YES
Wooper,520,LV33.5,7,14,11,Wooper(520)-Quagsire(1700),YES,YES,YES
Wooper,520,LV35,7,15,2,Wooper(520)-Quagsire(1711),YES,YES,YES
Wooper,520,LV34.5,7,15,4,Wooper(520)-Quagsire(1706),YES,YES,YES
Wooper,520,LV33.5,7,15,9,Wooper(520)-Quagsire(1698),YES,YES,YES
Wooper,520,LV32.5,7,15,14,Wooper(520)-Quagsire(1690),YES,YES,YES
Wooper,520,LV41.5,8,0,1,Wooper(520)-Quagsire(1793),YES,YES,YES
Wooper,520,LV41,8,0,3,Wooper(520)-Quagsire(1790),YES,YES,YES
Wooper,520,LV40.5,8,0,5,Wooper(520)-Quagsire(1787),YES,YES,YES
Wooper,520,LV40,8,0,7,Wooper(520)-Quagsire(1784),YES,YES,YES
Wooper,520,LV39.5,8,0,9,Wooper(520)-Quagsire(1779),YES,YES,YES
Wooper,520,LV39,8,0,11,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV41,8,1,1,Wooper(520)-Quagsire(1788),YES,YES,YES
Wooper,520,LV39,8,1,9,Wooper(520)-Quagsire(1773),YES,YES,YES
Wooper,520,LV38.5,8,1,11,Wooper(520)-Quagsire(1768),YES,YES,YES
Wooper,520,LV40,8,2,2,Wooper(520)-Quagsire(1776),YES,YES,YES
Wooper,520,LV38.5,8,2,9,Wooper(520)-Quagsire(1766),YES,YES,YES
Wooper,520,LV38,8,2,11,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV40,8,3,0,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV39.5,8,3,2,Wooper(520)-Quagsire(1770),YES,YES,YES
Wooper,520,LV38,8,3,9,Wooper(520)-Quagsire(1759),YES,YES,YES
Wooper,520,LV37.5,8,3,11,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV39.5,8,4,0,Wooper(520)-Quagsire(1767),YES,YES,YES
Wooper,520,LV39,8,4,2,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV37.5,8,4,9,Wooper(520)-Quagsire(1752),YES,YES,YES
Wooper,520,LV37,8,4,11,Wooper(520)-Quagsire(1747),YES,YES,YES
Wooper,520,LV39,8,5,0,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV38.5,8,5,2,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV37,8,5,9,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV36,8,5,14,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV38.5,8,6,0,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37,8,6,7,Wooper(520)-Quagsire(1743),YES,YES,YES
Wooper,520,LV36.5,8,6,9,Wooper(520)-Quagsire(1738),YES,YES,YES
Wooper,520,LV35.5,8,6,14,Wooper(520)-Quagsire(1731),YES,YES,YES
Wooper,520,LV37,8,7,5,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV36.5,8,7,7,Wooper(520)-Quagsire(1736),YES,YES,YES
Wooper,520,LV35.5,8,7,12,Wooper(520)-Quagsire(1729),YES,YES,YES
Wooper,520,LV35,8,7,14,Wooper(520)-Quagsire(1723),YES,YES,YES
Wooper,520,LV36.5,8,8,5,Wooper(520)-Quagsire(1734),YES,YES,YES
Wooper,520,LV36,8,8,7,Wooper(520)-Quagsire(1729),YES,YES,YES
Wooper,520,LV35,8,8,12,Wooper(520)-Quagsire(1721),YES,YES,YES
Wooper,520,LV37,8,9,1,Wooper(520)-Quagsire(1737),YES,YES,YES
Wooper,520,LV36.5,8,9,3,Wooper(520)-Quagsire(1732),YES,YES,YES
Wooper,520,LV36,8,9,5,Wooper(520)-Quagsire(1726),YES,YES,YES
Wooper,520,LV35,8,9,10,Wooper(520)-Quagsire(1719),YES,YES,YES
Wooper,520,LV34,8,9,15,Wooper(520)-Quagsire(1712),YES,YES,YES
Wooper,520,LV36.5,8,10,1,Wooper(520)-Quagsire(1729),YES,YES,YES
Wooper,520,LV36,8,10,3,Wooper(520)-Quagsire(1724),YES,YES,YES
Wooper,520,LV35,8,10,8,Wooper(520)-Quagsire(1717),YES,YES,YES
Wooper,520,LV34.5,8,10,10,Wooper(520)-Quagsire(1712),YES,YES,YES
Wooper,520,LV33.5,8,10,15,Wooper(520)-Quagsire(1704),YES,YES,YES
Wooper,520,LV36,8,11,1,Wooper(520)-Quagsire(1722),YES,YES,YES
Wooper,520,LV35,8,11,6,Wooper(520)-Quagsire(1715),YES,YES,YES
Wooper,520,LV34.5,8,11,8,Wooper(520)-Quagsire(1710),YES,YES,YES
Wooper,520,LV33.5,8,11,13,Wooper(520)-Quagsire(1702),YES,YES,YES
Wooper,520,LV35,8,12,4,Wooper(520)-Quagsire(1713),YES,YES,YES
Wooper,520,LV34.5,8,12,6,Wooper(520)-Quagsire(1708),YES,YES,YES
Wooper,520,LV33.5,8,12,11,Wooper(520)-Quagsire(1700),YES,YES,YES
Wooper,520,LV35.5,8,13,0,Wooper(520)-Quagsire(1716),YES,YES,YES
Wooper,520,LV35,8,13,2,Wooper(520)-Quagsire(1711),YES,YES,YES
Wooper,520,LV33.5,8,13,9,Wooper(520)-Quagsire(1698),YES,YES,YES
Wooper,520,LV32.5,8,13,14,Wooper(520)-Quagsire(1690),YES,YES,YES
Wooper,520,LV35,8,14,0,Wooper(520)-Quagsire(1708),YES,YES,YES
Wooper,520,LV34,8,14,5,Wooper(520)-Quagsire(1701),YES,YES,YES
Wooper,520,LV33.5,8,14,7,Wooper(520)-Quagsire(1696),YES,YES,YES
Wooper,520,LV32.5,8,14,12,Wooper(520)-Quagsire(1688),YES,YES,YES
Wooper,520,LV34,8,15,3,Wooper(520)-Quagsire(1699),YES,YES,YES
Wooper,520,LV33.5,8,15,5,Wooper(520)-Quagsire(1694),YES,YES,YES
Wooper,520,LV32.5,8,15,10,Wooper(520)-Quagsire(1686),YES,YES,YES
Wooper,520,LV31.5,8,15,15,Wooper(520)-Quagsire(1677),YES,YES,YES
Wooper,520,LV40.5,9,0,1,Wooper(520)-Quagsire(1782),YES,YES,YES
Wooper,520,LV40,9,0,3,Wooper(520)-Quagsire(1779),YES,YES,YES
Wooper,520,LV39.5,9,0,5,Wooper(520)-Quagsire(1774),YES,YES,YES
Wooper,520,LV38.5,9,0,10,Wooper(520)-Quagsire(1769),YES,YES,YES
Wooper,520,LV38,9,0,12,Wooper(520)-Quagsire(1763),YES,YES,YES
Wooper,520,LV40,9,1,1,Wooper(520)-Quagsire(1777),YES,YES,YES
Wooper,520,LV39.5,9,1,3,Wooper(520)-Quagsire(1772),YES,YES,YES
Wooper,520,LV39,9,1,5,Wooper(520)-Quagsire(1768),YES,YES,YES
Wooper,520,LV37.5,9,1,12,Wooper(520)-Quagsire(1756),YES,YES,YES
Wooper,520,LV39.5,9,2,1,Wooper(520)-Quagsire(1770),YES,YES,YES
Wooper,520,LV39,9,2,3,Wooper(520)-Quagsire(1766),YES,YES,YES
Wooper,520,LV38.5,9,2,5,Wooper(520)-Quagsire(1761),YES,YES,YES
Wooper,520,LV37,9,2,12,Wooper(520)-Quagsire(1750),YES,YES,YES
Wooper,520,LV39,9,3,1,Wooper(520)-Quagsire(1764),YES,YES,YES
Wooper,520,LV38.5,9,3,3,Wooper(520)-Quagsire(1759),YES,YES,YES
Wooper,520,LV38,9,3,5,Wooper(520)-Quagsire(1754),YES,YES,YES
Wooper,520,LV37,9,3,10,Wooper(520)-Quagsire(1748),YES,YES,YES
Wooper,520,LV36.5,9,3,12,Wooper(520)-Quagsire(1742),YES,YES,YES
Wooper,520,LV38.5,9,4,1,Wooper(520)-Quagsire(1757),YES,YES,YES
Wooper,520,LV38,9,4,3,Wooper(520)-Quagsire(1752),YES,YES,YES
Wooper,520,LV37.5,9,4,5,Wooper(520)-Quagsire(1747),YES,YES,YES
Wooper,520,LV36.5,9,4,10,Wooper(520)-Quagsire(1741),YES,YES,YES
Wooper,520,LV36,9,4,12,Wooper(520)-Quagsire(1735),YES,YES,YES
Wooper,520,LV38,9,5,1,Wooper(520)-Quagsire(1750),YES,YES,YES
Wooper,520,LV37.5,9,5,3,Wooper(520)-Quagsire(1745),YES,YES,YES
Wooper,520,LV36,9,5,10,Wooper(520)-Quagsire(1734),YES,YES,YES
Wooper,520,LV35,9,5,15,Wooper(520)-Quagsire(1726),YES,YES,YES
